"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Luxembourg","Terajoule","Natural gas","Gross inland consumption","49,248",""
"2005","Luxembourg","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Luxembourg","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Luxembourg","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Luxembourg","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","54,720",""
"2005","Luxembourg","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","54,720",""
"2005","Luxembourg","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Luxembourg","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Luxembourg","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","12,093.9",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","12,093.9",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Hungary","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Hungary","Terajoule","Gas","Gross inland consumption","506,349",""
"2005","Hungary","Terajoule","Natural gas","Gross inland consumption","506,349",""
"2005","Hungary","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Hungary","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Hungary","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Hungary","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","562,610",""
"2005","Hungary","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","562,610",""
"2005","Hungary","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Hungary","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Hungary","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption",":",""
"2005","Malta","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption",":",""
