"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2005","Spain","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","France","Nitrogen oxides","Total - All NACE activities","Tonne",":",""
"2005","France","Nitrogen oxides","Agriculture, forestry and fishing","Tonne",":",""
"2005","France","Nitrogen oxides","Mining and quarrying","Tonne",":",""
"2005","France","Nitrogen oxides","Manufacturing","Tonne",":",""
"2005","France","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","France","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","France","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","France","Nitrogen oxides","Transportation and storage","Tonne",":",""
"2005","France","Nitrogen oxides","Accommodation and food service activities","Tonne",":",""
"2005","France","Nitrogen oxides","Information and communication","Tonne",":",""
"2005","France","Nitrogen oxides","Financial and insurance activities","Tonne",":",""
"2005","France","Nitrogen oxides","Real estate activities","Tonne",":",""
"2005","France","Nitrogen oxides","Professional, scientific and technical activities","Tonne",":",""
"2005","France","Nitrogen oxides","Administrative and support service activities","Tonne",":",""
"2005","France","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2005","France","Nitrogen oxides","Education","Tonne",":",""
"2005","France","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2005","France","Nitrogen oxides","Arts, entertainment and recreation","Tonne",":",""
"2005","France","Nitrogen oxides","Other service activities","Tonne",":",""
"2005","France","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","France","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","France","Methane","Total - All NACE activities","Tonne",":",""
"2005","France","Methane","Agriculture, forestry and fishing","Tonne",":",""
"2005","France","Methane","Mining and quarrying","Tonne",":",""
"2005","France","Methane","Manufacturing","Tonne",":",""
"2005","France","Methane","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","France","Methane","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","France","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","France","Methane","Transportation and storage","Tonne",":",""
"2005","France","Methane","Accommodation and food service activities","Tonne",":",""
"2005","France","Methane","Information and communication","Tonne",":",""
"2005","France","Methane","Financial and insurance activities","Tonne",":",""
"2005","France","Methane","Real estate activities","Tonne",":",""
"2005","France","Methane","Professional, scientific and technical activities","Tonne",":",""
"2005","France","Methane","Administrative and support service activities","Tonne",":",""
"2005","France","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2005","France","Methane","Education","Tonne",":",""
"2005","France","Methane","Human health and social work activities","Tonne",":",""
"2005","France","Methane","Arts, entertainment and recreation","Tonne",":",""
"2005","France","Methane","Other service activities","Tonne",":",""
"2005","France","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","France","Methane","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","France","Nitrous oxide","Total - All NACE activities","Tonne",":",""
"2005","France","Nitrous oxide","Agriculture, forestry and fishing","Tonne",":",""
"2005","France","Nitrous oxide","Mining and quarrying","Tonne",":",""
"2005","France","Nitrous oxide","Manufacturing","Tonne",":",""
"2005","France","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","France","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","France","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","France","Nitrous oxide","Transportation and storage","Tonne",":",""
"2005","France","Nitrous oxide","Accommodation and food service activities","Tonne",":",""
"2005","France","Nitrous oxide","Information and communication","Tonne",":",""
"2005","France","Nitrous oxide","Financial and insurance activities","Tonne",":",""
"2005","France","Nitrous oxide","Real estate activities","Tonne",":",""
"2005","France","Nitrous oxide","Professional, scientific and technical activities","Tonne",":",""
"2005","France","Nitrous oxide","Administrative and support service activities","Tonne",":",""
"2005","France","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2005","France","Nitrous oxide","Education","Tonne",":",""
"2005","France","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2005","France","Nitrous oxide","Arts, entertainment and recreation","Tonne",":",""
"2005","France","Nitrous oxide","Other service activities","Tonne",":",""
"2005","France","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","France","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","France","Carbon dioxide","Total - All NACE activities","Tonne",":",""
"2005","France","Carbon dioxide","Agriculture, forestry and fishing","Tonne",":",""
"2005","France","Carbon dioxide","Mining and quarrying","Tonne",":",""
"2005","France","Carbon dioxide","Manufacturing","Tonne",":",""
"2005","France","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","France","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","France","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","France","Carbon dioxide","Transportation and storage","Tonne",":",""
"2005","France","Carbon dioxide","Accommodation and food service activities","Tonne",":",""
"2005","France","Carbon dioxide","Information and communication","Tonne",":",""
"2005","France","Carbon dioxide","Financial and insurance activities","Tonne",":",""
"2005","France","Carbon dioxide","Real estate activities","Tonne",":",""
"2005","France","Carbon dioxide","Professional, scientific and technical activities","Tonne",":",""
"2005","France","Carbon dioxide","Administrative and support service activities","Tonne",":",""
"2005","France","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2005","France","Carbon dioxide","Education","Tonne",":",""
"2005","France","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2005","France","Carbon dioxide","Arts, entertainment and recreation","Tonne",":",""
"2005","France","Carbon dioxide","Other service activities","Tonne",":",""
"2005","France","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","France","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Total - All NACE activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Agriculture, forestry and fishing","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Mining and quarrying","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Manufacturing","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Transportation and storage","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Accommodation and food service activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Information and communication","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Financial and insurance activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Real estate activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Professional, scientific and technical activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Administrative and support service activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Education","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Arts, entertainment and recreation","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Other service activities","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","Croatia","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","Croatia","Methane","Total - All NACE activities","Tonne",":",""
"2005","Croatia","Methane","Agriculture, forestry and fishing","Tonne",":",""
"2005","Croatia","Methane","Mining and quarrying","Tonne",":",""
"2005","Croatia","Methane","Manufacturing","Tonne",":",""
"2005","Croatia","Methane","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2005","Croatia","Methane","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2005","Croatia","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2005","Croatia","Methane","Transportation and storage","Tonne",":",""
"2005","Croatia","Methane","Accommodation and food service activities","Tonne",":",""
"2005","Croatia","Methane","Information and communication","Tonne",":",""
"2005","Croatia","Methane","Financial and insurance activities","Tonne",":",""
"2005","Croatia","Methane","Real estate activities","Tonne",":",""
"2005","Croatia","Methane","Professional, scientific and technical activities","Tonne",":",""
"2005","Croatia","Methane","Administrative and support service activities","Tonne",":",""
"2005","Croatia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2005","Croatia","Methane","Education","Tonne",":",""
"2005","Croatia","Methane","Human health and social work activities","Tonne",":",""
"2005","Croatia","Methane","Arts, entertainment and recreation","Tonne",":",""
"2005","Croatia","Methane","Other service activities","Tonne",":",""
"2005","Croatia","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2005","Croatia","Methane","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2005","Croatia","Nitrous oxide","Total - All NACE activities","Tonne",":",""
"2005","Croatia","Nitrous oxide","Agriculture, forestry and fishing","Tonne",":",""
"2005","Croatia","Nitrous oxide","Mining and quarrying","Tonne",":",""
