TIME,GEO,INDUSTRY,EMISSION;;
"2009,European Union (27 countries),Total - All NACE activities,""3,144,028,528""";;
"2009,European Union (27 countries),""Agriculture, forestry and fishing"",""101,126,317""";;
"2009,European Union (27 countries),Mining and quarrying,""54,037,196""";;
"2009,European Union (27 countries),Manufacturing,""861,417,197""";;
"2009,European Union (27 countries),""Electricity, gas, steam and air conditioning supply"",""1,244,470,592""";;
"2009,European Union (27 countries),""Water supply";" sewerage, waste management and remediation activities"",""45,760,450""";
2009,European Union (27 countries),Wholesale and retail trade;" repair of motor vehicles and motorcycles,""81,352,500""";
"2009,European Union (27 countries),Transportation and storage,""510,732,858""";;
"2009,European Union (27 countries),Accommodation and food service activities,""19,265,257""";;
"2009,European Union (27 countries),Information and communication,""10,164,562""";;
"2009,European Union (27 countries),Financial and insurance activities,""7,944,063""";;
"2009,European Union (27 countries),Real estate activities,""8,039,931""";;
"2009,European Union (27 countries),""Professional, scientific and technical activities"",""20,630,022""";;
"2009,European Union (27 countries),Administrative and support service activities,""22,746,211""";;
2009,European Union (27 countries),Public administration and defence;" compulsory social security,""30,768,727""";
"2009,European Union (27 countries),Education,""21,847,155""";;
"2009,European Union (27 countries),Human health and social work activities,""28,106,482""";;
"2009,European Union (27 countries),""Arts, entertainment and recreation"",""7,561,739""";;
"2009,European Union (27 countries),Other service activities,""10,742,721""";;
2009,European Union (27 countries),Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""269,277""";
2009,European Union (27 countries),Activities of extraterritorial organisations and bodies,790;;
"2009,Belgium,Total - All NACE activities,""80,783,662""";;
"2009,Belgium,""Agriculture, forestry and fishing"",""2,205,053""";;
"2009,Belgium,Mining and quarrying,""20,508""";;
"2009,Belgium,Manufacturing,""31,430,786""";;
"2009,Belgium,""Electricity, gas, steam and air conditioning supply"",""20,796,429""";;
"2009,Belgium,""Water supply";" sewerage, waste management and remediation activities"",""1,065,405""";
2009,Belgium,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""2,608,244""";
"2009,Belgium,Transportation and storage,""11,818,629""";;
"2009,Belgium,Accommodation and food service activities,""471,105""";;
"2009,Belgium,Information and communication,""637,810""";;
"2009,Belgium,Financial and insurance activities,""376,299""";;
"2009,Belgium,Real estate activities,""127,939""";;
"2009,Belgium,""Professional, scientific and technical activities"",""984,866""";;
"2009,Belgium,Administrative and support service activities,""1,213,673""";;
2009,Belgium,Public administration and defence;" compulsory social security,""1,509,130""";
"2009,Belgium,Education,""1,061,577""";;
"2009,Belgium,Human health and social work activities,""1,304,752""";;
"2009,Belgium,""Arts, entertainment and recreation"",""193,613""";;
"2009,Belgium,Other service activities,""326,518""";;
2009,Belgium,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Belgium,Activities of extraterritorial organisations and bodies,0;;
"2009,Bulgaria,Total - All NACE activities,""43,639,862""";;
"2009,Bulgaria,""Agriculture, forestry and fishing"",""846,438""";;
"2009,Bulgaria,Mining and quarrying,""268,291""";;
"2009,Bulgaria,Manufacturing,""6,024,505""";;
"2009,Bulgaria,""Electricity, gas, steam and air conditioning supply"",""30,701,406""";;
"2009,Bulgaria,""Water supply";" sewerage, waste management and remediation activities"",""86,345""";
2009,Bulgaria,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""394,107""";
"2009,Bulgaria,Transportation and storage,""4,107,412""";;
"2009,Bulgaria,Accommodation and food service activities,""55,358""";;
"2009,Bulgaria,Information and communication,""33,656""";;
"2009,Bulgaria,Financial and insurance activities,""30,679""";;
"2009,Bulgaria,Real estate activities,""20,732""";;
"2009,Bulgaria,""Professional, scientific and technical activities"",""53,365""";;
"2009,Bulgaria,Administrative and support service activities,""59,180""";;
2009,Bulgaria,Public administration and defence;" compulsory social security,""78,103""";
"2009,Bulgaria,Education,""230,290""";;
"2009,Bulgaria,Human health and social work activities,""76,846""";;
"2009,Bulgaria,""Arts, entertainment and recreation"",""18,242""";;
"2009,Bulgaria,Other service activities,""19,388""";;
2009,Bulgaria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Bulgaria,Activities of extraterritorial organisations and bodies,0;;
"2009,Czech Republic,Total - All NACE activities,""96,545,964""";;
"2009,Czech Republic,""Agriculture, forestry and fishing"",""1,164,440""";;
"2009,Czech Republic,Mining and quarrying,""4,223,950""";;
"2009,Czech Republic,Manufacturing,""21,432,497""";;
"2009,Czech Republic,""Electricity, gas, steam and air conditioning supply"",""52,673,478""";;
"2009,Czech Republic,""Water supply";" sewerage, waste management and remediation activities"",""780,282""";
2009,Czech Republic,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,173,243""";
"2009,Czech Republic,Transportation and storage,""9,381,847""";;
"2009,Czech Republic,Accommodation and food service activities,""212,377""";;
"2009,Czech Republic,Information and communication,""116,167""";;
"2009,Czech Republic,Financial and insurance activities,""95,420""";;
"2009,Czech Republic,Real estate activities,""1,161,287""";;
"2009,Czech Republic,""Professional, scientific and technical activities"",""225,345""";;
"2009,Czech Republic,Administrative and support service activities,""320,899""";;
2009,Czech Republic,Public administration and defence;" compulsory social security,""593,904""";
"2009,Czech Republic,Education,""352,909""";;
"2009,Czech Republic,Human health and social work activities,""428,357""";;
"2009,Czech Republic,""Arts, entertainment and recreation"",""75,440""";;
"2009,Czech Republic,Other service activities,""66,022""";;
2009,Czech Republic,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Czech Republic,Activities of extraterritorial organisations and bodies,0;;
"2009,Denmark,Total - All NACE activities,""79,470,050""";;
"2009,Denmark,""Agriculture, forestry and fishing"",""2,332,773""";;
"2009,Denmark,Mining and quarrying,""1,896,975""";;
"2009,Denmark,Manufacturing,""5,565,669""";;
"2009,Denmark,""Electricity, gas, steam and air conditioning supply"",""20,883,507""";;
"2009,Denmark,""Water supply";" sewerage, waste management and remediation activities"",""1,097,828""";
2009,Denmark,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,015,109""";
"2009,Denmark,Transportation and storage,""43,538,037""";;
"2009,Denmark,Accommodation and food service activities,""121,244""";;
"2009,Denmark,Information and communication,""112,262""";;
"2009,Denmark,Financial and insurance activities,""67,378""";;
"2009,Denmark,Real estate activities,""103,803""";;
"2009,Denmark,""Professional, scientific and technical activities"",""176,640""";;
"2009,Denmark,Administrative and support service activities,""244,703""";;
2009,Denmark,Public administration and defence;" compulsory social security,""381,339""";
"2009,Denmark,Education,""146,301""";;
"2009,Denmark,Human health and social work activities,""205,533""";;
"2009,Denmark,""Arts, entertainment and recreation"",""73,803""";;
"2009,Denmark,Other service activities,""90,157""";;
2009,Denmark,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Denmark,Activities of extraterritorial organisations and bodies,0;;
"2009,Germany,Total - All NACE activities,""663,040,802""";;
"2009,Germany,""Agriculture, forestry and fishing"",""12,520,560""";;
"2009,Germany,Mining and quarrying,""9,919,842""";;
"2009,Germany,Manufacturing,""156,631,524""";;
"2009,Germany,""Electricity, gas, steam and air conditioning supply"",""327,428,023""";;
"2009,Germany,""Water supply";" sewerage, waste management and remediation activities"",""8,583,305""";
2009,Germany,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""15,954,332""";
"2009,Germany,Transportation and storage,""81,550,637""";;
"2009,Germany,Accommodation and food service activities,""3,791,164""";;
"2009,Germany,Information and communication,""3,285,991""";;
"2009,Germany,Financial and insurance activities,""1,929,575""";;
"2009,Germany,Real estate activities,""1,008,865""";;
"2009,Germany,""Professional, scientific and technical activities"",""8,106,530""";;
"2009,Germany,Administrative and support service activities,""1,004,752""";;
2009,Germany,Public administration and defence;" compulsory social security,""3,452,013""";
"2009,Germany,Education,""4,661,341""";;
"2009,Germany,Human health and social work activities,""7,160,080""";;
"2009,Germany,""Arts, entertainment and recreation"",""2,382,280""";;
"2009,Germany,Other service activities,""4,034,629""";;
2009,Germany,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Germany,Activities of extraterritorial organisations and bodies,0;;
"2009,Estonia,Total - All NACE activities,""13,527,327""";;
"2009,Estonia,""Agriculture, forestry and fishing"",""132,298""";;
"2009,Estonia,Mining and quarrying,""69,574""";;
"2009,Estonia,Manufacturing,""1,386,808""";;
"2009,Estonia,""Electricity, gas, steam and air conditioning supply"",""9,823,251""";;
"2009,Estonia,""Water supply";" sewerage, waste management and remediation activities"",""46,614""";
2009,Estonia,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""155,720""";
"2009,Estonia,Transportation and storage,""1,167,650""";;
"2009,Estonia,Accommodation and food service activities,""35,846""";;
"2009,Estonia,Information and communication,""15,020""";;
"2009,Estonia,Financial and insurance activities,""6,832""";;
"2009,Estonia,Real estate activities,""81,900""";;
"2009,Estonia,""Professional, scientific and technical activities"",""39,932""";;
"2009,Estonia,Administrative and support service activities,""46,479""";;
2009,Estonia,Public administration and defence;" compulsory social security,""236,195""";
"2009,Estonia,Education,""58,415""";;
"2009,Estonia,Human health and social work activities,""21,997""";;
"2009,Estonia,""Arts, entertainment and recreation"",""20,139""";;
"2009,Estonia,Other service activities,""15,124""";;
2009,Estonia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2009,Estonia,Activities of extraterritorial organisations and bodies,0;;
"2009,Ireland,Total - All NACE activities,""27,611,563""";;
"2009,Ireland,""Agriculture, forestry and fishing"",""1,310,975""";;
"2009,Ireland,Mining and quarrying,""302,616""";;
"2009,Ireland,Manufacturing,""6,505,757""";;
"2009,Ireland,""Electricity, gas, steam and air conditioning supply"",""12,468,020""";;
